stop_id,stop_name,stop_lat,stop_lon,location_type,month,month_name,day_type,hour,time_label,is_school_term,is_uni_term,boardings,alightings,net_flow,occupancy_pct
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,saturday,23,23:00,0,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,0,00:00,0,0,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,1,01:00,0,0,0,0,0,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,2,02:00,0,0,0,0,0,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,3,03:00,0,0,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,4,04:00,0,0,0,0,0,52
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,5,05:00,0,0,0,0,0,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,6,06:00,0,0,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,7,07:00,0,0,0,0,0,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,8,08:00,0,0,0,0,0,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,9,09:00,0,0,0,0,0,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,10,10:00,0,0,0,0,0,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,11,11:00,0,0,13,11,2,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,12,12:00,0,0,14,22,-8,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,13,13:00,0,0,29,19,10,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,14,14:00,0,0,28,20,8,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,15,15:00,0,0,22,17,5,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,16,16:00,0,0,20,16,4,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,17,17:00,0,0,14,19,-5,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,18,18:00,0,0,2,5,-3,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,19,19:00,0,0,1,2,-1,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,20,20:00,0,0,0,1,-1,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,21,21:00,0,0,0,1,-1,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,22,22:00,0,0,0,0,0,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,7,July,sunday,23,23:00,0,0,0,0,0,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,0,00:00,0,0,0,0,0,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,1,01:00,0,0,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,2,02:00,0,0,0,0,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,3,03:00,0,0,0,0,0,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,4,04:00,0,0,0,0,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,5,05:00,0,0,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,6,06:00,0,0,0,0,0,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,7,07:00,0,0,1,1,0,85
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,8,08:00,0,0,3,2,1,88
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,9,09:00,0,0,9,7,2,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,10,10:00,0,0,22,12,10,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,11,11:00,0,0,19,17,2,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,12,12:00,0,0,23,25,-2,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,13,13:00,0,0,19,20,-1,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,14,14:00,0,0,20,29,-9,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,15,15:00,0,0,21,20,1,52
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,16,16:00,0,0,23,21,2,76
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,17,17:00,0,0,17,33,-16,76
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,18,18:00,0,0,7,17,-10,91
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,19,19:00,0,0,3,6,-3,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,20,20:00,0,0,1,3,-2,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,21,21:00,0,0,0,1,-1,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,22,22:00,0,0,0,0,0,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,weekday,23,23:00,0,0,0,0,0,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,0,00:00,0,0,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,1,01:00,0,0,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,2,02:00,0,0,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,3,03:00,0,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,4,04:00,0,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,5,05:00,0,0,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,6,06:00,0,0,1,0,1,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,7,07:00,0,0,2,1,1,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,8,08:00,0,0,4,3,1,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,9,09:00,0,0,15,10,5,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,10,10:00,0,0,26,21,5,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,11,11:00,0,0,30,24,6,70
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,12,12:00,0,0,43,28,15,67
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,13,13:00,0,0,36,40,-4,75
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,14,14:00,0,0,23,37,-14,52
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,15,15:00,0,0,28,28,0,70
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,16,16:00,0,0,32,27,5,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,17,17:00,0,0,18,42,-24,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,18,18:00,0,0,8,15,-7,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,19,19:00,0,0,4,8,-4,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,20,20:00,0,0,2,3,-1,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,21,21:00,0,0,1,2,-1,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,22,22:00,0,0,0,1,-1,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,saturday,23,23:00,0,0,0,0,0,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,0,00:00,0,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,1,01:00,0,0,0,0,0,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,2,02:00,0,0,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,3,03:00,0,0,0,0,0,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,4,04:00,0,0,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,5,05:00,0,0,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,6,06:00,0,0,0,0,0,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,7,07:00,0,0,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,8,08:00,0,0,0,0,0,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,9,09:00,0,0,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,10,10:00,0,0,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,11,11:00,0,0,24,11,13,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,12,12:00,0,0,16,13,3,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,13,13:00,0,0,23,15,8,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,14,14:00,0,0,19,19,0,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,15,15:00,0,0,21,16,5,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,16,16:00,0,0,16,14,2,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,17,17:00,0,0,13,26,-13,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,18,18:00,0,0,2,6,-4,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,19,19:00,0,0,1,2,-1,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,20,20:00,0,0,0,1,-1,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,21,21:00,0,0,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,22,22:00,0,0,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,8,August,sunday,23,23:00,0,0,0,0,0,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,0,00:00,1,0,0,0,0,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,1,01:00,1,0,0,0,0,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,2,02:00,1,0,0,0,0,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,3,03:00,1,0,0,0,0,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,4,04:00,1,0,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,5,05:00,1,0,0,0,0,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,6,06:00,1,0,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,7,07:00,1,0,1,1,0,74
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,8,08:00,1,0,3,2,1,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,9,09:00,1,0,10,4,6,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,10,10:00,1,0,13,12,1,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,11,11:00,1,0,15,14,1,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,12,12:00,1,0,30,27,3,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,13,13:00,1,0,20,21,-1,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,14,14:00,1,0,23,25,-2,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,15,15:00,1,0,23,19,4,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,16,16:00,1,0,17,27,-10,70
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,17,17:00,1,0,11,25,-14,77
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,18,18:00,1,0,8,11,-3,69
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,19,19:00,1,0,2,5,-3,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,20,20:00,1,0,1,2,-1,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,21,21:00,1,0,0,1,-1,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,22,22:00,1,0,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,weekday,23,23:00,1,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,0,00:00,1,0,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,1,01:00,1,0,0,0,0,52
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,2,02:00,1,0,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,3,03:00,1,0,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,4,04:00,1,0,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,5,05:00,1,0,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,6,06:00,1,0,1,0,1,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,7,07:00,1,0,2,1,1,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,8,08:00,1,0,5,3,2,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,9,09:00,1,0,14,10,4,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,10,10:00,1,0,31,16,15,63
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,11,11:00,1,0,27,25,2,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,12,12:00,1,0,41,31,10,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,13,13:00,1,0,19,39,-20,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,14,14:00,1,0,28,33,-5,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,15,15:00,1,0,25,23,2,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,16,16:00,1,0,29,30,-1,63
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,17,17:00,1,0,18,35,-17,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,18,18:00,1,0,11,21,-10,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,19,19:00,1,0,3,9,-6,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,20,20:00,1,0,2,2,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,21,21:00,1,0,1,2,-1,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,22,22:00,1,0,0,1,-1,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,saturday,23,23:00,1,0,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,0,00:00,1,0,0,0,0,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,1,01:00,1,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,2,02:00,1,0,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,3,03:00,1,0,0,0,0,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,4,04:00,1,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,5,05:00,1,0,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,6,06:00,1,0,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,7,07:00,1,0,0,0,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,8,08:00,1,0,0,0,0,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,9,09:00,1,0,0,0,0,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,10,10:00,1,0,0,0,0,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,11,11:00,1,0,16,11,5,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,12,12:00,1,0,13,12,1,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,13,13:00,1,0,17,20,-3,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,14,14:00,1,0,23,17,6,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,15,15:00,1,0,17,18,-1,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,16,16:00,1,0,12,16,-4,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,17,17:00,1,0,9,20,-11,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,18,18:00,1,0,2,5,-3,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,19,19:00,1,0,1,2,-1,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,20,20:00,1,0,0,1,-1,52
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,21,21:00,1,0,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,22,22:00,1,0,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,9,September,sunday,23,23:00,1,0,0,0,0,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,0,00:00,1,1,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,1,01:00,1,1,0,0,0,43
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,2,02:00,1,1,0,0,0,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,3,03:00,1,1,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,4,04:00,1,1,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,5,05:00,1,1,0,0,0,50
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,6,06:00,1,1,1,0,1,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,7,07:00,1,1,2,1,1,78
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,8,08:00,1,1,3,2,1,90
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,9,09:00,1,1,8,4,4,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,10,10:00,1,1,14,12,2,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,11,11:00,1,1,18,16,2,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,12,12:00,1,1,25,16,9,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,13,13:00,1,1,23,16,7,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,14,14:00,1,1,26,27,-1,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,15,15:00,1,1,27,24,3,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,16,16:00,1,1,18,35,-17,72
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,17,17:00,1,1,12,23,-11,71
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,18,18:00,1,1,5,16,-11,92
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,19,19:00,1,1,2,5,-3,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,20,20:00,1,1,1,3,-2,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,21,21:00,1,1,1,1,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,22,22:00,1,1,0,1,-1,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,weekday,23,23:00,1,1,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,0,00:00,1,1,0,0,0,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,1,01:00,1,1,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,2,02:00,1,1,0,0,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,3,03:00,1,1,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,4,04:00,1,1,0,0,0,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,5,05:00,1,1,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,6,06:00,1,1,1,0,1,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,7,07:00,1,1,2,1,1,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,8,08:00,1,1,7,4,3,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,9,09:00,1,1,12,9,3,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,10,10:00,1,1,25,30,-5,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,11,11:00,1,1,25,27,-2,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,12,12:00,1,1,38,28,10,68
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,13,13:00,1,1,35,37,-2,80
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,14,14:00,1,1,31,28,3,72
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,15,15:00,1,1,22,25,-3,75
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,16,16:00,1,1,44,35,9,79
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,17,17:00,1,1,18,30,-12,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,18,18:00,1,1,11,29,-18,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,19,19:00,1,1,4,8,-4,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,20,20:00,1,1,2,5,-3,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,21,21:00,1,1,1,2,-1,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,22,22:00,1,1,0,1,-1,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,saturday,23,23:00,1,1,0,0,0,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,0,00:00,1,1,0,0,0,44
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,1,01:00,1,1,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,2,02:00,1,1,0,0,0,48
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,3,03:00,1,1,0,0,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,4,04:00,1,1,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,5,05:00,1,1,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,6,06:00,1,1,0,0,0,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,7,07:00,1,1,0,0,0,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,8,08:00,1,1,0,0,0,53
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,9,09:00,1,1,0,0,0,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,10,10:00,1,1,0,0,0,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,11,11:00,1,1,14,11,3,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,12,12:00,1,1,20,16,4,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,13,13:00,1,1,16,16,0,45
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,14,14:00,1,1,19,22,-3,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,15,15:00,1,1,21,23,-2,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,16,16:00,1,1,16,21,-5,46
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,17,17:00,1,1,13,18,-5,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,18,18:00,1,1,2,5,-3,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,19,19:00,1,1,1,2,-1,41
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,20,20:00,1,1,0,1,-1,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,21,21:00,1,1,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,22,22:00,1,1,0,0,0,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,10,October,sunday,23,23:00,1,1,0,0,0,60
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,0,00:00,1,1,0,0,0,47
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,1,01:00,1,1,0,0,0,42
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,2,02:00,1,1,0,0,0,56
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,3,03:00,1,1,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,4,04:00,1,1,0,0,0,59
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,5,05:00,1,1,0,0,0,51
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,6,06:00,1,1,1,0,1,58
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,7,07:00,1,1,1,1,0,86
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,8,08:00,1,1,3,2,1,81
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,9,09:00,1,1,9,6,3,54
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,10,10:00,1,1,19,13,6,55
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,11,11:00,1,1,43,19,24,40
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,12,12:00,1,1,21,23,-2,57
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,13,13:00,1,1,20,24,-4,49
LCT033,Meridian Park Retail,52.593,-1.098,shopping,11,November,weekday,14,14:00,1,1,21,22,-1,59
